Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"4,(0-2) CSFX",,LAD,Dave Roberts,Pedro Martinez,-3%,47%,Single to CF (Line Drive)
t1,0-0,0,1--,"2,(0-1) CX",O,LAD,Cesar Izturis,Pedro Martinez,2%,49%,Bunt Groundout: P-1B/Sacrifice; Roberts to 2B
t1,0-0,1,-2-,"2,(1-0) BX",RO,LAD,Milton Bradley,Pedro Martinez,-4%,45%,Single to RF (Line Drive); Roberts Scores; Bradley out at 2B/RF-1B-SS-1B
t1,1-0,2,---,"3,(0-2) CCX",,LAD,Shawn Green,Pedro Martinez,-1%,44%,Single to LF (Fly Ball to LF-CF)
t1,1-0,2,1--,"6,(3-2) CBBB1F>S",O,LAD,Paul Lo Duca,Pedro Martinez,2%,46%,Strikeout Swinging
,,,,,,,,,"1 run, 3 hits, 0 errors, 1 LOB. Dodgers 1, Red Sox 0.","1 run, 3 hits, 0 errors, 1 LOB. Dodgers 1, Red Sox 0.","1 run, 3 hits, 0 errors, 1 LOB. Dodgers 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Dodgers' Hideo Nomo facing 1-2-3"
b1,0-1,0,---,"7,(3-2) BCCBBFX",,BOS,Johnny Damon,Hideo Nomo,4%,50%,Single to RF (Line Drive)
b1,0-1,0,1--,"2,(1-0) B>B",,BOS,Mark Bellhorn,Hideo Nomo,2%,52%,Damon Steals 2B
b1,0-1,0,-2-,"6,(3-2) B>B.CCB*B",,BOS,Mark Bellhorn,Hideo Nomo,3%,55%,Walk
b1,0-1,0,12-,"3,(2-0) BBX",OO,BOS,David Ortiz,Hideo Nomo,-11%,44%,Ground Ball Double Play: SS-1B; Damon to 3B
b1,0-1,2,--3,"2,(1-0) *BX",R,BOS,Manny Ramirez,Hideo Nomo,8%,52%,Single to RF (Line Drive); Damon Scores
b1,1-1,2,1--,"5,(2-2) BBCS1S",O,BOS,Nomar Garciaparra,Hideo Nomo,-2%,50%,Strikeout Swinging
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Dodgers 1, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Dodgers 1, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Dodgers 1, Red Sox 1."
