Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Jonathan Johnson,3.0,4,3,3,8,1,0,5.87,19,76,30,17,2,11,1,9,3,0,32.0,,,-0.068,1.41,-0.06%,1.94,-0.3
"Ricky Stone, L (4-2)",3.0,2,1,1,1,3,1,2.75,12,50,30,15,4,11,2,6,1,0,,2.0,2.0,-0.102,1.61,-0.08%,2.22,-0.3
Nate Bland,1.2,1,0,0,1,1,0,4.02,7,23,15,11,2,2,5,0,0,0,,0.0,0.0,0.061,0.72,0.05%,0.99,0.8
Peter Munro,0.1,0,0,0,0,1,0,5.26,1,6,3,2,1,0,0,0,0,0,,1.0,0.0,0.026,0.88,0.02%,1.21,0.4
Team Totals,8.0,7,4,4,10,6,1,4.5,39,155,78,45,9,24,8,15,4,0,32.0,3.0,2.0,-0.083,1.32,-0.07%,1.82,0.6
