Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,CLE,Milton Bradley,Tim Wakefield,-3%,47%,Single to CF (Ground Ball thru Deep SS-2B)
t1,0-0,0,1--,"6,(3-2) BBBCCX",,CLE,Omar Vizquel,Tim Wakefield,-5%,41%,Single to RF (Line Drive); Bradley to 2B
t1,0-0,0,12-,"3,(1-1) BCX",O,CLE,Bill Selby,Tim Wakefield,5%,46%,Flyball: CF
t1,0-0,1,12-,"6,(2-2) CBFBFC",O,CLE,Jim Thome,Tim Wakefield,4%,51%,Strikeout Looking
t1,0-0,2,12-,"3,(1-1) BFX",O,CLE,Lee Stevens,Tim Wakefield,4%,55%,Flyball: LF
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Indians 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Indians 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Indians 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' CC Sabathia facing 1-2-3"
b1,0-0,0,---,"3,(1-1) BCX",O,BOS,Johnny Damon,CC Sabathia,-2%,53%,Groundout: 2B-1B
b1,0-0,1,---,"6,(2-2) CCBFBX",O,BOS,Shea Hillenbrand,CC Sabathia,-2%,51%,Groundout: 3B-1B
