Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"4,(1-2) FSBX",O,BAL,David Newhan,Tim Wakefield,-2%,48%,Groundout: 2B-1B
t1,0-0,1,---,"4,(0-2) CCFX",O,BAL,Melvin Mora,Tim Wakefield,-2%,46%,Flyball: LF
t1,0-0,2,---,"4,(2-1) FBBX",,BAL,Miguel Tejada,Tim Wakefield,2%,48%,Double to LF (Ground Ball thru LF Line)
t1,0-0,2,-2-,"3,(0-2) CCX",O,BAL,Sammy Sosa,Tim Wakefield,-3%,45%,Popfly: 2B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3"
b1,0-0,0,---,"2,(0-1) SX",,BOS,Johnny Damon,Sidney Ponson,-3%,42%,Single to SS (Ground Ball)
b1,0-0,0,1--,"2,(0-1) CX",OO,BOS,Edgar Renteria,Sidney Ponson,7%,49%,Ground Ball Double Play: SS-2B-1B
b1,0-0,2,---,"4,(3-0) BBBB",,BOS,David Ortiz,Sidney Ponson,-1%,48%,Walk
