Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Travis Harper, L (0-1)",5,11,4,4,0,1,2,7.2,23,81,51,35,5,11,10,12,6,0,30.0,,,-0.184,0.96,-0.11%,0.92,-1.2
Ken Hill,2,3,2,2,2,0,0,13.5,11,37,19,11,1,7,5,4,2,0,,0.0,0.0,-0.046,0.48,-0.03%,0.46,-0.9
Tanyon Sturtze,1,0,0,0,1,2,0,6.75,6,28,16,9,4,3,2,1,0,0,,0.0,0.0,0.004,0.08,0.00%,0.08,0.6
Team Totals,8,14,6,6,3,3,2,6.75,40,146,86,55,10,21,17,17,8,0,30.0,0.0,0.0,-0.226,0.71,-0.13%,0.68,-1.6
