Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Curtis Granderson CF,5.0,1.0,1.0,0.0,0.0,3.0,5.0,0.273,0.354,0.434,0.788,15.0,11.0,0.036,0.47,0.082,-0.046,0.01%,0.18,-0.5,2.0,1.0,3B
Craig Monroe LF,3.0,2.0,0.0,0.0,2.0,2.0,5.0,0.271,0.308,0.495,0.803,23.0,13.0,0.038,0.66,0.074,-0.035,0.01%,0.24,-0.1,1.0,0.0,
Dmitri Young DH,5.0,2.0,3.0,1.0,0.0,1.0,5.0,0.276,0.32,0.457,0.777,17.0,8.0,0.108,0.62,0.126,-0.019,0.02%,0.23,1.5,,,
Magglio Ordonez RF,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.3,0.35,0.471,0.821,25.0,13.0,-0.05,0.56,0.014,-0.063,-0.01%,0.21,-0.4,4.0,0.0,
Carlos Guillen SS,4.0,0.0,0.0,1.0,1.0,0.0,5.0,0.304,0.388,0.496,0.884,19.0,11.0,-0.003,0.69,0.027,-0.031,-0.00%,0.25,-0.6,1.0,1.0,
Sean Casey 1B,4.0,1.0,1.0,2.0,1.0,1.0,5.0,0.291,0.364,0.417,0.781,13.0,9.0,0.089,0.64,0.116,-0.028,0.02%,0.24,1.0,8.0,0.0,
Omar Infante 2B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.263,0.306,0.372,0.678,14.0,12.0,-0.022,0.57,0.021,-0.043,-0.01%,0.21,-0.7,2.0,4.0,
Brandon Inge 3B,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.244,0.303,0.467,0.77,22.0,9.0,0.035,0.49,0.054,-0.019,0.01%,0.18,0.9,1.0,4.0,"2B,SB"
Vance Wilson C,4.0,0.0,1.0,2.0,0.0,0.0,4.0,0.276,0.298,0.441,0.739,16.0,11.0,0.035,0.58,0.062,-0.027,0.01%,0.21,0.6,8.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Nate Robertson P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Joel Zumaya P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Todd Jones P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,7.0,9.0,6.0,6.0,11.0,42.0,0.25,0.357,0.333,0.69,164.0,97.0,0.266,0.59,0.576,-0.311,0.06%,0.22,1.8,27.0,11.0,
