0,1,2
1.0,Mark McLemore,2B
2.0,Al Martin,LF
3.0,Alex Rodriguez,SS
4.0,Edgar Martinez,DH
5.0,Jay Buhner,RF
6.0,Carlos Guillen,3B
7.0,Mike Cameron,CF
8.0,Joe Oliver,C
9.0,David Bell,1B
,Freddy Garcia,P
