Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ichiro Suzuki RF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.217,0.308,0.304,0.612,16.0,11.0,-0.2,1.56,0.0,-0.2,-0.13%,1.64,-1.3,3.0,0.0,
Jose Lopez 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.279,0.326,0.488,0.814,21.0,14.0,-0.052,1.26,0.045,-0.097,-0.03%,1.32,-0.6,2.0,2.0,
Raul Ibanez LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.302,0.375,0.442,0.817,10.0,8.0,-0.157,1.39,0.0,-0.157,-0.10%,1.46,-0.8,2.0,0.0,
Richie Sexson 1B,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.244,0.311,0.512,0.823,9.0,6.0,0.014,1.12,0.072,-0.058,0.01%,1.18,0.2,3.0,1.0,2B
Adrián Beltré 3B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.132,0.25,0.132,0.382,16.0,10.0,-0.067,1.03,0.0,-0.067,-0.04%,1.08,-0.5,1.0,1.0,
Carl Everett DH,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.114,0.295,0.257,0.553,11.0,7.0,-0.063,1.37,0.007,-0.07,-0.04%,1.44,-0.3,,,
Kenji Johjima C,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.333,0.415,0.583,0.998,14.0,10.0,-0.02,1.07,0.039,-0.058,-0.01%,1.12,0.1,10.0,0.0,
Jeremy Reed CF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.29,0.324,0.484,0.807,8.0,7.0,0.025,1.35,0.092,-0.067,0.02%,1.42,0.1,1.0,0.0,2B
Yuniesky Betancourt SS,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.229,0.25,0.314,0.564,8.0,7.0,-0.087,1.6,0.0,-0.087,-0.06%,1.69,-0.8,1.0,2.0,GDP
Roberto Petagine PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.75,2.0,2.75,4.0,3.0,-0.079,2.97,0.0,-0.079,-0.05%,3.12,-0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,
Jamie Moyer P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
George Sherrill P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rafael Soriano P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,1.0,4.0,1.0,0.0,8.0,30.0,0.133,0.133,0.2,0.333,117.0,83.0,-0.686,1.36,0.255,-0.94,-0.43%,1.43,-4.2,24.0,6.0,
