Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"2,(0-1) FX",O,PHI,Jimmy Rollins,Curt Schilling,2%,52%,Flyball: CF
t1,0-0,1,---,"3,(1-1) BFX",O,PHI,Placido Polanco,Curt Schilling,2%,54%,Popfly: 2B (Short CF)
t1,0-0,2,---,"2,(0-1) CX",O,PHI,Bobby Abreu,Curt Schilling,1%,55%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Phillies 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Phillies' Brett Myers facing 1-2-3"
b1,0-0,0,---,"7,(3-2) CBSBFBB",,BOS,Johnny Damon,Brett Myers,3%,58%,Walk
b1,0-0,0,1--,"1,(0-0) X",OO,BOS,Mark Bellhorn,Brett Myers,-7%,51%,Ground Ball Double Play: 2B-SS-1B
b1,0-0,2,---,"1,(0-0) X",O,BOS,David Ortiz,Brett Myers,-1%,50%,Flyball: CF (CF-RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Phillies 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 0, Red Sox 0."
