Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shannon Stewart LF,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.243,0.308,0.336,0.644,14.0,8.0,-0.005,1.25,0.088,-0.093,-0.00%,1.34,-0.2,1.0,0.0,
Mark Ellis 2B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.244,0.302,0.384,0.686,13.0,11.0,-0.172,1.66,0.0,-0.172,-0.11%,1.78,-1.3,0.0,7.0,
Eric Chavez 3B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.25,0.305,0.417,0.722,16.0,9.0,-0.002,1.06,0.068,-0.07,-0.00%,1.14,-0.2,0.0,1.0,
Mike Piazza DH,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.282,0.339,0.379,0.718,7.0,4.0,0.051,1.11,0.076,-0.025,0.03%,1.19,0.4,,,
Nick Swisher PH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.261,0.414,0.493,0.907,5.0,3.0,-0.136,2.61,0.0,-0.136,-0.09%,2.8,-0.9,,,GDP
Dan Johnson 1B,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.333,0.448,0.542,0.99,18.0,10.0,0.243,1.4,0.277,-0.034,0.16%,1.5,1.8,8.0,1.0,2B
Bobby Crosby SS,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.227,0.253,0.341,0.594,17.0,13.0,-0.091,1.12,0.042,-0.133,-0.06%,1.2,-0.7,2.0,3.0,
Danny Putnam RF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.15,0.261,0.15,0.411,18.0,11.0,-0.206,1.59,0.0,-0.206,-0.13%,1.71,-1.8,3.0,0.0,
Jason Kendall C,4.0,0.0,1.0,2.0,0.0,1.0,4.0,0.184,0.231,0.194,0.425,11.0,9.0,0.105,1.38,0.186,-0.081,0.07%,1.48,0.9,4.0,0.0,
Ryan Langerhans CF,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.063,0.193,0.083,0.276,19.0,11.0,-0.021,0.81,0.025,-0.046,-0.01%,0.87,-0.2,4.0,1.0,
Todd Walker PH,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.271,0.273,0.544,4.0,2.0,0.025,0.5,0.025,0.0,0.02%,0.54,0.9,,,
,,,,,,,,,,,,,,,,,,,,,,,
Chad Gaudin P,,,,,,,,,,,,,,,,,,,,,2.0,0.0,
Jay Marshall P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kiko Calero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Alan Embree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,8.0,4.0,3.0,9.0,37.0,0.235,0.297,0.265,0.562,142.0,91.0,-0.209,1.29,0.787,-0.996,-0.13%,1.39,-1.3,24.0,13.0,
