0,1,2
1.0,Ray Durham,2B
2.0,Jose Valentin,3B
3.0,Carlos Lee,LF
4.0,Magglio Ordonez,RF
5.0,Jose Canseco,DH
6.0,Paul Konerko,1B
7.0,Chris Singleton,CF
8.0,Royce Clayton,SS
9.0,Mark Johnson,C
,Kip Wells,P
