Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"4,(1-2) FFBX",,TBD,Carl Crawford,Pedro Martinez,-3%,47%,Single to RF (Fly Ball to Deep RF)
t1,0-0,0,1--,"1,(0-0) X",O,TBD,Julio Lugo,Pedro Martinez,2%,49%,Bunt Groundout: 3B-1B/Sacrifice; Crawford to 2B
t1,0-0,1,-2-,"4,(2-1) CBBX",O,TBD,Aubrey Huff,Pedro Martinez,3%,52%,Groundout: SS-1B; Crawford to 3B
t1,0-0,2,--3,"2,(1-0) BX",O,TBD,Rocco Baldelli,Pedro Martinez,4%,55%,Groundout: SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Devil Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Devil Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Devil Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Mark Hendrickson facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CBFX",O,BOS,Gabe Kapler,Mark Hendrickson,-2%,53%,Popfly: SS
b1,0-0,1,---,"3,(1-1) BCX",R,BOS,Kevin Youkilis,Mark Hendrickson,9%,62%,Home Run (Fly Ball to Deep LF)
b1,1-0,1,---,"6,(2-2) BCFFBX",O,BOS,Manny Ramirez,Mark Hendrickson,-2%,60%,Flyball: RF
