Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Juan Pierre CF,4.0,0.0,2.0,0.0,1.0,0.0,5.0,0.299,0.351,0.362,0.713,16.0,8.0,0.025,0.65,0.07,-0.044,0.01%,0.35,1.2,2.0,0.0,2B
Luis Castillo 2B,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.308,0.367,0.401,0.767,17.0,13.0,-0.026,0.83,0.052,-0.077,-0.01%,0.44,0.0,2.0,2.0,
Ivan Rodriguez DH,4.0,1.0,1.0,1.0,0.0,3.0,5.0,0.287,0.375,0.471,0.846,16.0,11.0,0.072,0.81,0.135,-0.063,0.02%,0.43,0.5,,,"2B,HBP"
Mike Lowell 3B,3.0,1.0,0.0,0.0,0.0,2.0,5.0,0.288,0.356,0.604,0.96,18.0,12.0,-0.009,0.83,0.065,-0.074,-0.00%,0.44,-0.3,2.0,2.0,2·HBP
Juan Encarnacion RF,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.285,0.329,0.476,0.806,11.0,4.0,0.086,0.99,0.145,-0.059,0.03%,0.53,1.0,3.0,0.0,3B
Brian Banks PR-RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.219,0.321,0.438,0.759,3.0,1.0,-0.017,0.51,0.0,-0.017,-0.01%,0.27,-0.7,0.0,0.0,
Derrek Lee 1B,4.0,1.0,2.0,3.0,0.0,2.0,4.0,0.262,0.376,0.476,0.852,18.0,11.0,-0.007,0.81,0.069,-0.076,-0.00%,0.43,1.8,8.0,0.0,HR
Miguel Cabrera LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.176,0.222,0.382,0.605,16.0,13.0,-0.119,0.94,0.0,-0.119,-0.04%,0.5,-1.4,1.0,0.0,
Alex Gonzalez SS,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.309,0.356,0.556,0.912,13.0,9.0,0.036,0.78,0.084,-0.048,0.01%,0.41,0.0,3.0,1.0,
Mike Redmond C,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.238,0.287,0.325,0.612,13.0,5.0,-0.054,0.62,0.008,-0.062,-0.02%,0.33,-0.3,3.0,0.0,
Mike Mordecai PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.214,0.306,0.262,0.568,,,0.0,,0.0,0.0,0%,,0.0,,,
,,,,,,,,,,,,,,,,,,,,,,,
Brad Penny P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blaine Neal P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Armando Almanza P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,35.0,7.0,8.0,7.0,3.0,9.0,41.0,0.229,0.341,0.429,0.77,141.0,87.0,-0.013,0.79,0.628,-0.639,-0.00%,0.42,1.8,24.0,6.0,
