Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,10,11,12,R,H,E
via Sports Logos.net About logos,Detroit Tigers,0,4,0,0,0,1,1,0,0,0,0,1,7,18,2
via Sports Logos.net About logos,Boston Red Sox,0,4,0,0,0,2,0,0,0,0,0,0,6,10,0
WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5),WP: Willie Blair (1-0) • LP: Tim Wakefield (1-2) • SV: Todd Jones (5)
