Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jimmy Rollins SS,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.27,0.326,0.386,0.712,14.0,12.0,-0.049,0.86,0.048,-0.097,-0.04%,1.16,-0.7,2.0,2.0,2B
Placido Polanco 2B,4.0,0.0,3.0,1.0,1.0,0.0,5.0,0.256,0.32,0.358,0.678,23.0,14.0,0.058,0.81,0.135,-0.077,0.05%,1.1,1.3,0.0,3.0,CS
Bobby Abreu RF,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.294,0.425,0.548,0.973,22.0,14.0,0.037,0.51,0.076,-0.039,0.03%,0.69,1.2,4.0,0.0,2B
Jim Thome DH,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.314,0.421,0.72,1.141,14.0,8.0,-0.111,1.12,0.011,-0.123,-0.09%,1.52,-1.5,,,
Pat Burrell LF,5.0,1.0,1.0,1.0,0.0,3.0,5.0,0.27,0.384,0.477,0.861,24.0,16.0,-0.006,0.93,0.097,-0.103,-0.01%,1.26,-1.1,2.0,0.0,HR
Chase Utley 1B,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.244,0.274,0.437,0.711,22.0,15.0,-0.007,0.56,0.043,-0.051,-0.01%,0.76,-0.7,6.0,2.0,
David Bell 3B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.266,0.351,0.439,0.789,13.0,10.0,0.112,0.86,0.157,-0.045,0.09%,1.16,1.0,2.0,1.0,HR
Jason Michaels CF,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.3,0.432,0.467,0.899,24.0,15.0,-0.065,0.9,0.025,-0.091,-0.05%,1.22,-0.4,2.0,0.0,
Todd Pratt C,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.254,0.342,0.302,0.644,13.0,11.0,-0.105,0.94,0.0,-0.105,-0.08%,1.27,-1.5,5.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Brett Myers P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Geoff Geary P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Billy Wagner P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,3.0,12.0,3.0,3.0,11.0,42.0,0.308,0.357,0.513,0.87,169.0,115.0,-0.136,0.82,0.592,-0.731,-0.11%,1.11,-2.4,24.0,8.0,
