Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",,ATL,Rafael Furcal,Tim Wakefield,3%,53%,Reached on E6 (Ground Ball)
t1,0-0,0,1--,"2,(0-1) FX",O,ATL,Marcus Giles,Tim Wakefield,-3%,50%,Foul Flyball: RF (RF into Foul Terr.)
t1,0-0,1,1--,"1,(0-0) 11>C",,ATL,Chipper Jones,Tim Wakefield,1%,52%,Furcal Steals 2B
t1,0-0,1,-2-,"6,(3-2) 11>C.BB2BCB",,ATL,Chipper Jones,Tim Wakefield,2%,54%,Walk
t1,0-0,1,12-,"1,(0-0) X",O,ATL,Adam LaRoche,Tim Wakefield,-4%,50%,Flyball: RF (Deep RF); Furcal to 3B
t1,0-0,2,1-3,"4,(1-2) FBFS",O,ATL,Andruw Jones,Tim Wakefield,-5%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 1 error, 2 LOB. Braves 0, Red Sox 0.","0 runs, 0 hits, 1 error, 2 LOB. Braves 0, Red Sox 0.","0 runs, 0 hits, 1 error, 2 LOB. Braves 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Kyle Davies facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",,BOS,Johnny Damon,Kyle Davies,-3%,42%,Single to RF (Line Drive)
b1,0-0,0,1--,"5,(1-2) BCF1FB",,BOS,Edgar Renteria,Kyle Davies,-2%,39%,Wild Pitch; Damon to 2B
b1,0-0,0,-2-,"7,(2-2) BCF1FB.FX",O,BOS,Edgar Renteria,Kyle Davies,2%,41%,Flyball: RF; Damon to 3B
b1,0-0,1,--3,"5,(2-2) BCFBC",O,BOS,David Ortiz,Kyle Davies,6%,46%,Strikeout Looking
b1,0-0,2,--3,"4,(1-2) BCFX",O,BOS,Manny Ramirez,Kyle Davies,4%,50%,Flyball: RF (Deep RF)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0."
"Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Tim Wakefield facing 6-7-8"
t2,0-0,0,---,"2,(1-0) BX",O,ATL,Johnny Estrada,Tim Wakefield,-2%,48%,Flyball: RF
t2,0-0,1,---,"6,(3-2) BBCBCX",O,ATL,Julio Franco,Tim Wakefield,-2%,46%,Flyball: CF (CF-RF)
t2,0-0,2,---,"3,(1-1) CBX",O,ATL,Brian Jordan,Tim Wakefield,-1%,45%,Popfly: C
