0,1,2
1.0,Jimmy Rollins,SS
2.0,Chase Utley,2B
3.0,Bobby Abreu,RF
4.0,Pat Burrell,DH
5.0,Ryan Howard,1B
6.0,Aaron Rowand,CF
7.0,David Dellucci,LF
8.0,David Bell,3B
9.0,Sal Fasano,C
,Brett Myers,P
