Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3"
t1,0-0,0,---,"2,(1-0) BX",O,ATL,Quilvio Veras,Ramon Martinez,-2%,48%,Flyball: LF
t1,0-0,1,---,"7,(3-2) CBCBFBC",O,ATL,Andruw Jones,Ramon Martinez,-2%,46%,Strikeout Looking
t1,0-0,2,---,"5,(3-1) FBBBB",,ATL,Chipper Jones,Ramon Martinez,1%,47%,Walk
t1,0-0,2,1--,"1,(0-0) C",O,ATL,Brian Jordan,Ramon Martinez,-2%,45%,Jones Caught Stealing 2B (C-2B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Terry Mulholland facing 1-2-3"
b1,0-0,0,---,"6,(3-2) BBCFBX",O,BOS,Jose Offerman,Terry Mulholland,2%,47%,Flyball: RF
b1,0-0,1,---,"4,(0-2) CCFX",O,BOS,Jeff Frye,Terry Mulholland,2%,49%,Groundout: 3B-1B
b1,0-0,2,---,"2,(0-1) SX",O,BOS,Carl Everett,Terry Mulholland,1%,50%,Groundout: SS-1B
