Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Mike Johnson, L (4-4)",5.0,5,3,3,1,2,0,5.27,20,66,38,23,5,10,5,12,5,0,46.0,,,-0.045,1.16,-0.02%,0.72,0.1
Felipe Lira,1.2,3,2,2,1,0,1,4.88,9,37,22,17,1,4,4,4,3,0,,0.0,0.0,-0.136,0.52,-0.05%,0.32,-1.0
Scott Forster,1.1,0,0,0,1,0,0,6.43,5,13,8,6,1,1,0,4,0,0,,1.0,0.0,0.018,0.19,0.01%,0.11,0.9
Team Totals,8.0,8,5,5,3,2,1,5.62,34,116,68,46,7,15,9,20,8,0,46.0,1.0,0.0,-0.163,0.85,-0.06%,0.53,-0.1
