Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jason Marquis, L (2-3)",7,6,3,3,2,7,0,4.42,30,120,73,40,8,25,10,11,3,0,58.0,,,-0.001,0.78,-0.00%,1.25,0.9
Kerry Ligtenberg,1,1,0,0,0,0,0,4.25,3,8,7,3,3,1,2,1,0,0,,0.0,0.0,0.017,0.34,0.02%,0.55,0.6
Team Totals,8,7,3,3,2,7,0,3.38,33,128,80,43,11,26,12,12,3,0,58.0,0.0,0.0,0.016,0.74,0.01%,1.19,1.4
