Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Johnny Damon CF,3.0,1.0,0.0,0.0,2.0,2.0,5.0,0.308,0.386,0.472,0.858,27.0,16.0,-0.283,2.18,0.095,-0.379,-0.08%,1.03,-0.7,1.0,0.0,
Mark Bellhorn 2B,4.0,0.0,1.0,2.0,1.0,2.0,5.0,0.261,0.371,0.449,0.82,24.0,11.0,0.686,2.93,0.825,-0.139,0.19%,1.38,0.8,1.0,1.0,
Manny Ramirez LF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.306,0.396,0.611,1.007,13.0,9.0,-0.026,1.23,0.023,-0.049,-0.01%,0.58,-0.4,0.0,0.0,
David Ortiz DH,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.296,0.372,0.6,0.972,12.0,4.0,-0.039,1.44,0.019,-0.058,-0.01%,0.68,-0.1,,,IW
Trot Nixon RF,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.295,0.358,0.475,0.833,8.0,6.0,-0.014,1.02,0.048,-0.061,-0.00%,0.48,-0.2,1.0,0.0,2B
Kevin Millar PH,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.297,0.38,0.477,0.857,7.0,5.0,0.074,4.24,0.074,0.0,0.02%,1.99,-0.2,,,SF
Gabe Kapler RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.314,0.404,0.717,,,,,,,,,,0.0,0.0,
Jason Varitek C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.296,0.389,0.478,0.867,14.0,10.0,-0.133,1.25,0.0,-0.133,-0.04%,0.59,-1.4,15.0,1.0,
Doug Mientkiewicz 1B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.242,0.329,0.354,0.683,10.0,7.0,-0.096,1.17,0.0,-0.096,-0.03%,0.55,-0.8,7.0,1.0,
Kevin Youkilis PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.265,0.369,0.429,0.798,4.0,0.0,0.136,3.69,0.136,0.0,0.04%,1.73,0.4,,,
Dave Roberts PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.258,0.341,0.387,0.728,,,0.0,,0.0,0.0,0%,,0.0,,,
Bill Mueller 3B,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.285,0.364,0.451,0.815,11.0,7.0,0.464,1.96,0.464,0.0,0.13%,0.92,1.9,1.0,1.0,2·2B
Pokey Reese SS,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.225,0.271,0.312,0.583,8.0,8.0,-0.102,1.48,0.0,-0.102,-0.03%,0.7,-0.9,0.0,4.0,SH
Dave McCarty PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.247,0.319,0.377,0.696,3.0,3.0,-0.176,4.2,0.0,-0.176,-0.05%,1.97,-0.6,,,
,,,,,,,,,,,,,,,,,,,,,,,
Curt Schilling P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Keith Foulke P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,3.0,7.0,3.0,6.0,9.0,38.0,0.233,0.351,0.333,0.685,141.0,86.0,0.491,1.9,1.684,-1.193,0.14%,0.89,-2.1,27.0,8.0,
