Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"3,(1-1) CBX",O,OAK,Mark Kotsay,Curt Schilling,2%,52%,Groundout: SS-1B
t1,0-0,1,---,"2,(1-0) BX",O,OAK,Eric Byrnes,Curt Schilling,2%,54%,Groundout: 2B-1B
t1,0-0,2,---,"4,(2-1) CBBX",O,OAK,Eric Chavez,Curt Schilling,1%,55%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Tim Hudson facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",,BOS,Johnny Damon,Tim Hudson,3%,58%,Single to LF (Ground Ball)
b1,0-0,0,1--,"1,(0-0) X",OO,BOS,Mark Bellhorn,Tim Hudson,-7%,51%,Ground Ball Double Play: SS-2B-1B
b1,0-0,2,---,"3,(2-0) BBX",,BOS,David Ortiz,Tim Hudson,2%,53%,Double to CF (Fly Ball to Deep CF-RF)
b1,0-0,2,-2-,"5,(2-2) CBFBX",R,BOS,Manny Ramirez,Tim Hudson,9%,62%,Double to CF (Fly Ball to Deep CF); Ortiz Scores
