Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Orlando Palmeiro LF-RF,5.0,1.0,4.0,3.0,0.0,0.0,5.0,0.321,0.407,0.418,0.825,20.0,14.0,0.164,0.67,0.173,-0.009,0.12%,0.8,3.2,2.0,0.0,2·2B
Kevin Stocker SS,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.241,0.356,0.342,0.699,13.0,10.0,-0.074,0.71,0.0,-0.074,-0.05%,0.85,-2.1,0.0,6.0,"SH,GDP"
Mo Vaughn 1B,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.285,0.375,0.53,0.905,19.0,14.0,-0.056,0.65,0.033,-0.089,-0.04%,0.78,-1.4,12.0,0.0,
Tim Salmon RF,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.296,0.408,0.562,0.97,19.0,12.0,0.083,0.68,0.12,-0.038,0.06%,0.82,0.2,0.0,0.0,
Scott Spiezio LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.338,0.447,0.785,,,,,,,,,,0.0,0.0,
Garret Anderson CF,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.266,0.288,0.515,0.803,19.0,12.0,0.186,0.74,0.198,-0.011,0.13%,0.89,1.9,6.0,1.0,
Troy Glaus 3B,4.0,3.0,3.0,2.0,1.0,0.0,5.0,0.286,0.404,0.607,1.011,20.0,11.0,0.265,0.67,0.265,0.0,0.19%,0.8,3.5,1.0,1.0,3·2B
Bengie Molina C,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.27,0.306,0.416,0.722,14.0,8.0,-0.015,0.48,0.019,-0.034,-0.01%,0.57,-0.8,5.0,1.0,HBP
Adam Kennedy 2B,2.0,2.0,0.0,2.0,1.0,0.0,4.0,0.272,0.308,0.414,0.722,16.0,7.0,-0.011,0.61,0.009,-0.02,-0.01%,0.73,-0.2,1.0,5.0,SF
Ron Gant DH,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.248,0.32,0.491,0.811,14.0,8.0,0.062,0.55,0.075,-0.013,0.04%,0.66,1.2,,,2B
,,,,,,,,,,,,,,,,,,,,,,,
Kent Mercker P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Al Levine P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Lou Pote P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,11.0,14.0,10.0,3.0,4.0,43.0,0.378,0.429,0.541,0.969,154.0,96.0,0.604,0.64,0.892,-0.288,0.44%,0.77,5.5,27.0,14.0,
