Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jerry Hairston 2B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.27,0.33,0.386,0.716,16.0,13.0,-0.082,0.8,0.0,-0.082,0%,0.0,-0.9,2.0,1.0,
Chris Singleton CF,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.261,0.296,0.404,0.7,11.0,5.0,0.105,0.76,0.117,-0.011,0%,0.0,1.5,0.0,0.0,"2B,2·SB"
Luis Matos PH-CF,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15,0.15,0.2,0.35,2.0,2.0,0.027,0.68,0.027,0.0,0%,0.0,0.4,0.0,0.0,
Chris Richard DH,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.246,0.307,0.421,0.728,16.0,7.0,0.025,1.13,0.058,-0.033,0%,0.0,0.1,,,
Marty Cordova PH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.258,0.326,0.443,0.769,6.0,5.0,-0.055,1.39,0.0,-0.055,0%,0.0,-1.0,,,
Tony Batista 3B,4.0,2.0,3.0,0.0,0.0,1.0,4.0,0.258,0.322,0.482,0.804,22.0,13.0,0.099,0.85,0.134,-0.035,0%,0.0,1.1,1.0,3.0,2B
Jay Gibbons RF,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.243,0.309,0.468,0.777,8.0,6.0,-0.044,1.07,0.045,-0.089,0%,0.0,-0.1,1.0,0.0,2B
Jeff Conine 1B,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.281,0.316,0.463,0.779,17.0,10.0,0.004,1.22,0.083,-0.079,0%,0.0,-0.2,10.0,0.0,
Larry Bigbie LF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.211,0.25,0.263,0.513,13.0,10.0,-0.121,1.05,0.049,-0.17,0%,0.0,-0.8,0.0,0.0,GDP
Geronimo Gil C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.242,0.278,0.371,0.65,11.0,9.0,-0.05,0.63,0.0,-0.05,0%,0.0,-0.5,6.0,0.0,
Luis Lopez PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.169,0.196,0.236,0.432,3.0,3.0,-0.054,2.2,0.0,-0.054,0%,0.0,-0.3,,,
Mike Bordick SS,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.234,0.305,0.368,0.673,14.0,11.0,-0.062,0.94,0.026,-0.088,0%,0.0,-0.3,2.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Pat Hentgen P,,,,,,,,,,,,,,,,,,,,,2.0,0.0,
Travis Driskill P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,4.0,10.0,4.0,1.0,10.0,36.0,0.286,0.306,0.371,0.677,139.0,94.0,-0.208,0.97,0.539,-0.746,0.00%,0.0,-1.0,24.0,8.0,
