Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Rafael Furcal SS,4.0,0.0,1.0,0.0,1.0,0.0,5.0,0.283,0.327,0.391,0.718,17.0,9.0,-0.057,1.94,0.058,-0.115,-0.04%,2.25,-0.6,1.0,4.0,
Julio Franco 1B,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.269,0.344,0.383,0.727,13.0,10.0,-0.087,2.06,0.101,-0.188,-0.06%,2.39,-0.2,14.0,0.0,
Gary Sheffield DH,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.263,0.36,0.446,0.806,22.0,11.0,0.082,1.46,0.21,-0.128,0.06%,1.68,-0.3,,,"2B,SB"
Chipper Jones LF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.321,0.399,0.476,0.875,19.0,12.0,-0.285,1.85,0.0,-0.285,-0.20%,2.14,-2.2,1.0,0.0,
Andruw Jones CF,4.0,0.0,1.0,0.0,1.0,0.0,5.0,0.276,0.38,0.527,0.907,19.0,11.0,-0.093,1.47,0.062,-0.155,-0.07%,1.7,-0.3,0.0,0.0,
Vinny Castilla 3B,5.0,1.0,1.0,1.0,0.0,0.0,5.0,0.244,0.273,0.396,0.668,13.0,8.0,0.191,1.9,0.342,-0.151,0.13%,2.2,-0.3,2.0,1.0,
Darren Bragg RF,2.0,2.0,2.0,0.0,3.0,0.0,5.0,0.28,0.368,0.44,0.808,19.0,7.0,0.221,1.14,0.221,0.0,0.15%,1.32,1.9,0.0,0.0,
Henry Blanco C,4.0,0.0,2.0,1.0,1.0,0.0,5.0,0.189,0.245,0.3,0.545,23.0,12.0,0.158,1.8,0.262,-0.105,0.11%,2.09,1.6,7.0,0.0,2B
Keith Lockhart 2B,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.189,0.252,0.346,0.598,8.0,6.0,0.073,1.7,0.14,-0.067,0.05%,1.97,0.4,2.0,9.0,GDP
Wes Helms PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.286,0.404,0.69,,,,,,,,,,,,
Matt Franco PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.368,0.415,0.658,1.073,2.0,1.0,-0.058,3.73,0.0,-0.058,-0.04%,4.31,-0.3,,,
Jesse Garcia 2B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22,0.22,0.22,0.439,3.0,3.0,-0.023,0.76,0.0,-0.023,-0.02%,0.88,-0.6,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Greg Maddux P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Kevin Gryboski P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Hammond P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darren Holmes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Remlinger P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
John Smoltz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,4.0,11.0,3.0,7.0,5.0,45.0,0.289,0.4,0.342,0.742,158.0,90.0,0.122,1.72,1.396,-1.275,0.08%,1.99,-1.0,27.0,16.0,
