Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Kevin Youkilis 1B,5.0,1.0,3.0,1.0,0.0,1.0,5.0,0.318,0.425,0.498,0.923,21.0,14.0,0.027,0.25,0.036,-0.008,0.02%,0.33,1.3,8.0,0.0,
Mark Loretta 2B,4.0,1.0,1.0,0.0,0.0,0.0,5.0,0.317,0.358,0.395,0.753,24.0,17.0,0.053,0.33,0.056,-0.003,0.04%,0.43,-0.7,0.0,3.0,HBP
David Ortiz DH,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.264,0.375,0.542,0.918,11.0,8.0,-0.017,0.53,0.001,-0.018,-0.01%,0.69,-0.6,,,SF
Doug Mirabelli PH-DH-C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.162,0.235,0.257,0.491,4.0,2.0,0.0,0.0,0.0,0.0,0%,0.0,-0.5,2.0,0.0,
Manny Ramirez LF,3.0,2.0,1.0,0.0,1.0,1.0,4.0,0.302,0.437,0.604,1.041,17.0,9.0,0.032,0.44,0.033,-0.001,0.03%,0.58,0.4,0.0,0.0,2B
Willie Harris LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.26,0.209,0.469,,,,,,,,,,2.0,0.0,
Trot Nixon RF,2.0,1.0,1.0,2.0,0.0,0.0,3.0,0.33,0.432,0.494,0.926,10.0,7.0,0.024,0.91,0.026,-0.002,0.02%,1.2,0.4,2.0,0.0,SF
Gabe Kapler RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.455,0.455,0.818,1.273,5.0,4.0,0.0,0.01,0.0,0.0,0%,0.01,-0.3,0.0,0.0,
Jason Varitek C,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.256,0.344,0.406,0.75,20.0,11.0,0.098,0.48,0.099,-0.001,0.08%,0.63,2.0,8.0,0.0,
Manny Delcarmen P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
Mike Lowell 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.307,0.362,0.507,0.869,17.0,10.0,0.114,0.38,0.125,-0.012,0.09%,0.5,0.4,2.0,1.0,2·GDP
Coco Crisp CF,2.0,2.0,1.0,0.0,2.0,0.0,4.0,0.292,0.338,0.41,0.747,18.0,9.0,-0.01,0.14,0.006,-0.016,-0.01%,0.19,1.1,2.0,0.0,
Alex Gonzalez SS,3.0,2.0,1.0,2.0,1.0,0.0,4.0,0.268,0.316,0.388,0.703,18.0,12.0,0.025,0.16,0.035,-0.01,0.02%,0.21,1.8,1.0,3.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Josh Beckett P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Javier López P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,10.0,10.0,7.0,5.0,4.0,39.0,0.323,0.41,0.452,0.862,165.0,103.0,0.346,0.36,0.417,-0.071,0.27%,0.47,5.4,27.0,8.0,
