Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Ted Lilly,5.2,5,2,2,2,10,1,5.02,23,90,58,23,7,28,4,7,4,0,59.0,,,0.076,1.15,0.02%,0.61,1.4
"Kerry Ligtenberg, L (1-2)",0.1,1,1,1,0,1,0,6.06,2,12,9,6,1,2,1,0,0,0,,0.0,0.0,-0.036,1.11,-0.01%,0.58,-0.3
Jason Kershner,0.1,2,0,0,1,1,0,5.06,4,19,11,7,2,2,2,1,1,0,,1.0,1.0,-0.203,2.81,-0.07%,1.48,-1.7
Terry Adams,1.2,3,2,1,0,0,0,4.94,7,24,18,13,1,4,4,3,2,0,,3.0,0.0,0.025,0.72,0.01%,0.38,0.3
Team Totals,8.0,11,5,4,3,12,1,4.5,36,145,96,49,11,36,11,11,7,0,59.0,4.0,1.0,-0.138,1.23,-0.04%,0.65,-0.2
