Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rodrigo Lopez, W (3-0)",5.2,4,2,2,2,1,0,2.42,22,79,46,30,3,13,9,10,3,0,52.0,,,0.07,0.98,0.04%,1.0,0.7
"B.J. Ryan, H (2)",1.0,1,1,1,0,1,0,7.2,4,19,11,5,2,4,1,2,1,0,,2.0,0.0,0.124,1.9,0.08%,1.94,0.9
"Rick Bauer, H (3)",0.2,1,0,0,2,0,0,1.54,5,19,9,5,0,4,1,2,1,0,,1.0,1.0,-0.042,1.78,-0.03%,1.82,-0.7
"Buddy Groom, H (4)",0.2,0,0,0,0,0,0,0.0,1,7,5,4,0,1,1,0,0,0,,1.0,0.0,0.107,2.45,0.07%,2.5,0.6
"Jorge Julio, S (4)",1.0,2,0,0,0,0,0,1.32,4,16,11,7,1,3,1,3,2,0,,0.0,0.0,0.104,4.22,0.06%,4.31,0.6
Team Totals,9.0,8,3,3,4,2,0,3.0,36,140,82,51,6,25,13,17,7,0,52.0,4.0,1.0,0.363,1.67,0.22%,1.7,2.0
