Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Eckstein SS,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.283,0.361,0.39,0.751,10.0,9.0,-0.047,0.93,0.038,-0.085,-0.07%,2.48,-0.6,3.0,2.0,
Darin Erstad CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.288,0.319,0.396,0.715,13.0,10.0,-0.051,1.02,0.038,-0.09,-0.08%,2.72,-0.8,5.0,0.0,SB
Orlando Palmeiro RF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.287,0.356,0.337,0.692,20.0,13.0,-0.111,0.86,0.0,-0.111,-0.18%,2.28,-1.4,0.0,0.0,GDP
Garret Anderson LF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.312,0.333,0.532,0.865,13.0,10.0,-0.049,0.66,0.012,-0.061,-0.08%,1.74,-0.7,1.0,0.0,
Brad Fullmer DH,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.269,0.338,0.513,0.851,10.0,6.0,0.026,0.7,0.06,-0.034,0.04%,1.87,0.3,,,2B
Shawn Wooten PH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.269,0.296,0.358,0.654,3.0,3.0,-0.011,0.43,0.0,-0.011,-0.02%,1.14,-0.2,,,
Troy Glaus 3B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.244,0.344,0.436,0.78,13.0,10.0,-0.049,0.79,0.027,-0.076,-0.08%,2.1,-0.4,0.0,1.0,
Scott Spiezio 1B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.285,0.377,0.436,0.813,13.0,8.0,0.071,0.84,0.093,-0.022,0.11%,2.23,0.4,13.0,2.0,2B
Adam Kennedy 2B,4.0,0.0,2.0,1.0,0.0,1.0,4.0,0.303,0.332,0.421,0.753,13.0,9.0,0.011,1.0,0.087,-0.075,0.02%,2.67,0.3,3.0,5.0,2·SB
José Molina C,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.313,0.37,0.375,0.745,23.0,20.0,0.033,1.03,0.105,-0.072,0.05%,2.75,-0.0,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kevin Appier P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Brendan Donnelly P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Scott Schoeneweis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Troy Percival P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,36.0,2.0,9.0,2.0,1.0,9.0,37.0,0.25,0.27,0.306,0.576,131.0,98.0,-0.177,0.88,0.46,-0.637,-0.28%,2.33,-3.0,27.0,13.0,
