Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ray Durham 2B,5.0,0.0,1.0,1.0,0.0,2.0,5.0,0.289,0.36,0.481,0.841,18.0,14.0,-0.039,0.57,0.028,-0.066,-0.00%,0.1,-0.0,3.0,2.0,2B
Tony Graffanino SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.341,0.389,0.439,0.828,21.0,12.0,-0.04,0.52,0.009,-0.05,-0.00%,0.09,-0.3,1.0,3.0,
Jose Valentin PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.271,0.331,0.492,0.822,5.0,2.0,-0.043,1.41,0.0,-0.043,-0.01%,0.24,-0.4,,,
Frank Thomas DH,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.34,0.451,0.654,1.105,21.0,9.0,0.019,0.47,0.042,-0.023,0.00%,0.08,0.2,,,
Magglio Ordonez RF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.331,0.408,0.616,1.023,21.0,14.0,-0.076,0.77,0.021,-0.097,-0.01%,0.13,-0.6,0.0,0.0,GDP
Paul Konerko 1B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.301,0.363,0.481,0.844,14.0,8.0,-0.072,0.68,0.0,-0.072,-0.01%,0.12,-1.4,7.0,0.0,
Carlos Lee LF,4.0,2.0,2.0,2.0,0.0,0.0,4.0,0.295,0.341,0.528,0.869,14.0,8.0,0.021,0.47,0.052,-0.03,0.00%,0.08,1.7,1.0,0.0,2B
Jeff Abbott CF,4.0,1.0,3.0,1.0,0.0,1.0,4.0,0.27,0.34,0.383,0.723,16.0,14.0,0.042,0.61,0.069,-0.027,0.00%,0.11,1.1,2.0,0.0,
Herbert Perry 3B,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.309,0.371,0.48,0.852,15.0,9.0,-0.04,0.84,0.039,-0.079,-0.00%,0.14,0.7,0.0,0.0,2B
Brook Fordyce C,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.248,0.284,0.431,0.716,13.0,9.0,-0.059,0.69,0.014,-0.073,-0.01%,0.12,-0.6,10.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jon Garland P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Lorenzo Barcelo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kevin Beirne P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,6.0,10.0,6.0,2.0,8.0,38.0,0.278,0.316,0.361,0.677,158.0,99.0,-0.287,0.64,0.274,-0.56,-0.03%,0.11,0.5,24.0,6.0,
