Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Jeff Fassero,6,6,3,3,0,3,0,3.4,22,79,50,32,5,13,10,9,7,0,51.0,,,0.04,0.91,0.04%,1.41,1.2
"Rich Garces, BS (1)",1,1,0,0,0,1,0,1.96,4,17,10,5,3,2,0,3,1,0,,2.0,2.0,0.02,2.19,0.02%,3.39,0.1
Derek Lowe,1,1,0,0,0,1,0,1.67,4,9,7,3,3,1,2,1,1,0,,0.0,0.0,0.12,1.94,0.11%,3.0,0.6
"Rheal Cormier, W (2-0)",3,2,0,0,1,0,0,4.22,13,44,27,21,2,4,7,5,2,0,,0.0,0.0,0.48,2.43,0.45%,3.76,1.8
Team Totals,11,10,3,3,1,5,0,2.45,43,149,94,61,13,20,19,18,11,0,51.0,2.0,2.0,0.66,1.57,0.61%,2.43,3.8
