Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3"
t1,0-0,0,---,"3,(1-1) CBX",O,TOR,Russ Adams,Matt Clement,2%,52%,Flyball: CF
t1,0-0,1,---,"5,(2-2) CFBBS",O,TOR,Frank Catalanotto,Matt Clement,2%,54%,Strikeout Swinging
t1,0-0,2,---,"5,(2-2) TBBSX",O,TOR,Vernon Wells,Matt Clement,1%,55%,Groundout: P-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Scott Downs facing 1-2-3"
b1,0-0,0,---,"5,(2-2) CSBBX",,BOS,Johnny Damon,Scott Downs,3%,58%,Single to CF (Line Drive)
b1,0-0,0,1--,"2,(0-1) 1CX",OO,BOS,Edgar Renteria,Scott Downs,-7%,51%,Ground Ball Double Play: 3B-2B-1B
b1,0-0,2,---,"7,(3-2) CBBBFFS",O,BOS,David Ortiz,Scott Downs,-1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
