Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CFS",,DET,Jason Smith,Tim Wakefield,-3%,47%,"Strikeout Swinging, Wild Pitch; Smith to 1B"
t1,0-0,0,1--,"4,(1-2) BSCS",O,DET,Brandon Inge,Tim Wakefield,3%,50%,Strikeout Swinging
t1,0-0,1,1--,"1,(0-1) F1",O,DET,Carlos Guillen,Tim Wakefield,4%,54%,Smith Picked off 1B (P-1B)
t1,0-0,2,---,"2,(0-1) F1.X",O,DET,Carlos Guillen,Tim Wakefield,1%,55%,Popfly: SS (Short LF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Wil Ledezma facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CFBX",O,BOS,Johnny Damon,Wil Ledezma,-2%,53%,Groundout: 2B-1B
b1,0-0,1,---,"6,(2-2) CBBFFS",O,BOS,Mark Bellhorn,Wil Ledezma,-2%,51%,Strikeout Swinging
b1,0-0,2,---,"5,(3-1) FBBBB",,BOS,Manny Ramirez,Wil Ledezma,1%,52%,Walk
