0,1,2
1.0,José Reyes,SS
2.0,Paul Lo Duca,C
3.0,Carlos Beltrán,CF
4.0,Carlos Delgado,1B
5.0,David Wright,3B
6.0,Julio Franco,DH
7.0,Xavier Nady,RF
8.0,Chris Woodward,2B
9.0,Lastings Milledge,LF
,Alay Soler,P
