Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Reds Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3"
t1,0-0,0,---,"7,(3-2) CBBSBFB",,CIN,Ryan Freel,Bronson Arroyo,-3%,47%,Walk
t1,0-0,0,1--,"3,(0-2) CSX",O,CIN,Joe Randa,Bronson Arroyo,3%,50%,Foul Popfly: 1B (1B into Foul Terr.)
t1,0-0,1,1--,"3,(1-2) FCB1",O,CIN,Ken Griffey Jr.,Bronson Arroyo,4%,54%,Freel Picked off 1B (P-1B)
t1,0-0,2,---,"4,(1-2) FCB1.C",O,CIN,Ken Griffey Jr.,Bronson Arroyo,1%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Reds 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Reds 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Reds 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Reds' Aaron Harang facing 1-2-3"
b1,0-0,0,---,"4,(2-1) BCBX",O,BOS,Johnny Damon,Aaron Harang,-2%,53%,Groundout: 3B-1B
b1,0-0,1,---,"2,(0-1) CX",O,BOS,Edgar Renteria,Aaron Harang,-2%,51%,Groundout: SS-1B
b1,0-0,2,---,"6,(3-2) FBTBBS",O,BOS,David Ortiz,Aaron Harang,-1%,50%,Strikeout Swinging
