Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
David Wells,5.2,6,0,0,0,2,0,3.4,23,81,55,32,6,17,14,7,2,0,59.0,,,0.316,1.09,0.25%,1.45,3.1
"Antonio Osuna, L (1-1)",1.0,1,1,1,0,0,0,3.86,4,12,9,6,0,3,0,4,0,0,,2.0,0.0,0.087,1.8,0.07%,2.4,0.7
Akinori Otsuka,0.1,1,0,0,0,1,0,1.26,2,9,5,2,2,1,1,0,0,0,,1.0,1.0,-0.151,1.88,-0.12%,2.52,-0.6
Rod Beck,1.0,1,0,0,0,1,0,1.59,4,13,9,4,1,4,0,3,0,0,,0.0,0.0,0.039,0.59,0.03%,0.79,0.6
Team Totals,8.0,9,1,1,0,4,0,1.12,33,115,78,44,9,25,15,14,2,0,59.0,3.0,1.0,0.291,1.14,0.23%,1.53,3.8
