0,1,2
1.0,Ryan Freel,LF
2.0,Joe Randa,3B
3.0,Sean Casey,DH
4.0,Ken Griffey Jr.,CF
5.0,Wily Mo Peña,RF
6.0,Adam Dunn,1B
7.0,Felipe Lopez,SS
8.0,Rich Aurilia,2B
9.0,Dane Sardinha,C
,Luke Hudson,P
