Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jeff Weaver, W (4-7)",5,5,5,5,4,2,1,4.54,25,98,56,33,2,21,9,9,2,0,35.0,,,-0.006,0.94,-0.00%,1.22,-2.0
Guillermo Mota,2,0,0,0,2,5,0,1.8,8,32,19,3,9,7,1,0,0,0,,0.0,0.0,0.007,0.07,0.01%,0.1,1.2
Darren Dreifort,1,0,0,0,0,2,0,5.13,3,15,10,4,3,3,0,1,0,0,,0.0,0.0,0.001,0.01,0.00%,0.02,0.6
Eric Gagne,1,0,0,0,0,3,0,1.78,3,20,12,5,4,3,0,0,0,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.6
Team Totals,9,5,5,5,6,12,1,5.0,39,165,97,45,18,34,10,10,2,0,35.0,0.0,0.0,0.002,0.6,0.00%,0.78,0.4
