Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3"
t1,0-0,0,---,"7,(3-2) CFBBBFX",O,BAL,Brian Roberts,Jeff Suppan,-2%,48%,Flyball: LF
t1,0-0,1,---,"3,(0-2) CFX",O,BAL,Deivi Cruz,Jeff Suppan,-2%,46%,Flyball: LF
t1,0-0,2,---,"5,(3-1) BCBBB",,BAL,Luis Matos,Jeff Suppan,1%,47%,Walk
t1,0-0,2,1--,"6,(2-2) BBCF1>FX",R,BAL,Jay Gibbons,Jeff Suppan,10%,57%,Double to CF (Fly Ball to Deep LF-CF); Matos Scores
t1,1-0,2,-2-,"3,(1-1) CBX",O,BAL,Tony Batista,Jeff Suppan,-3%,54%,Groundout: 3B-1B
,,,,,,,,,"1 run, 1 hit, 0 errors, 1 LOB. Orioles 1, Red Sox 0.","1 run, 1 hit, 0 errors, 1 LOB. Orioles 1, Red Sox 0.","1 run, 1 hit, 0 errors, 1 LOB. Orioles 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 1-2-3"
b1,0-1,0,---,"9,(3-2) BFBFFFFBX",O,BOS,Johnny Damon,Jason Johnson,2%,57%,Flyball: CF (Deep LF-CF)
b1,0-1,1,---,"2,(0-1) CX",O,BOS,Bill Mueller,Jason Johnson,2%,59%,Groundout: P-1B
b1,0-1,2,---,"2,(0-1) FX",,BOS,Nomar Garciaparra,Jason Johnson,-2%,56%,Single to LF (Line Drive to Deep LF); Garciaparra to 2B/Safe on E4 (catch)
b1,0-1,2,-2-,"6,(3-2) BBSFBX",O,BOS,Manny Ramirez,Jason Johnson,3%,60%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 1 hit, 1 error, 1 LOB. Orioles 1, Red Sox 0.","0 runs, 1 hit, 1 error, 1 LOB. Orioles 1, Red Sox 0.","0 runs, 1 hit, 1 error, 1 LOB. Orioles 1, Red Sox 0."
"Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8","Top of the 2nd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 6-7-8"
t2,1-0,0,---,"3,(2-0) BBX",O,BAL,Jack Cust,Jeff Suppan,-2%,57%,Groundout: 2B-1B
t2,1-0,1,---,"5,(0-2) CCFFS",O,BAL,Jose Leon,Jeff Suppan,-2%,56%,Strikeout Swinging (C-1B)
t2,1-0,2,---,"1,(0-0) X",O,BAL,Larry Bigbie,Jeff Suppan,-1%,55%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Orioles 1, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 1, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 1, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, Orioles' Jason Johnson facing 5-6-7"
b2,0-1,0,---,"3,(1-1) FBX",O,BOS,David Ortiz,Jason Johnson,3%,57%,Flyball: LF
b2,0-1,1,---,"1,(0-0) X",O,BOS,Kevin Millar,Jason Johnson,2%,59%,Foul Popfly: 3B (3B into Foul Terr.)
b2,0-1,2,---,"5,(3-1) CBBBB",,BOS,Trot Nixon,Jason Johnson,-1%,58%,Walk
b2,0-1,2,1--,"5,(2-2) FFBBX",O,BOS,Todd Walker,Jason Johnson,3%,60%,Flyball: CF (Deep CF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0."
"Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2","Top of the 3rd, Orioles Batting, Ahead 1-0, Red Sox' Jeff Suppan facing 9-1-2"
t3,1-0,0,---,"3,(0-2) CSS",O,BAL,Robert Machado,Jeff Suppan,-2%,58%,Strikeout Swinging
t3,1-0,1,---,"2,(1-0) BX",O,BAL,Brian Roberts,Jeff Suppan,-2%,56%,Flyball: LF
t3,1-0,2,---,"2,(1-0) BX",O,BAL,Deivi Cruz,Jeff Suppan,-1%,55%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Orioles 1, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 1, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 1, Red Sox 0."
