Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ray Durham 2B,4.0,2.0,1.0,0.0,0.0,0.0,5.0,0.261,0.338,0.437,0.774,15.0,9.0,0.029,1.88,0.109,-0.079,0.01%,0.95,0.4,1.0,1.0,"SB,HBP"
Jose Valentin SS,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.273,0.345,0.528,0.873,19.0,9.0,-0.056,2.42,0.194,-0.249,-0.02%,1.22,0.3,0.0,3.0,HR
Carlos Lee LF,3.0,0.0,1.0,1.0,2.0,1.0,5.0,0.294,0.339,0.539,0.878,21.0,9.0,0.019,1.58,0.148,-0.129,0.01%,0.8,0.5,2.0,0.0,"2B,SB"
Magglio Ordonez RF,4.0,0.0,1.0,1.0,1.0,1.0,5.0,0.296,0.38,0.518,0.898,21.0,12.0,0.064,1.88,0.198,-0.134,0.02%,0.95,0.1,2.0,0.0,
Jose Canseco DH,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.283,0.372,0.525,0.897,26.0,16.0,-0.209,1.57,0.0,-0.209,-0.06%,0.8,-1.8,,,
Paul Konerko 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.273,0.347,0.51,0.857,15.0,12.0,0.071,1.23,0.143,-0.071,0.02%,0.62,-0.1,7.0,0.0,2B
Tony Graffanino PR-3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.333,0.375,0.708,,,,,,,,,,0.0,1.0,
Jeff Liefer 3B-1B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.234,0.275,0.485,0.76,19.0,9.0,-0.057,1.19,0.015,-0.072,-0.02%,0.6,-0.4,2.0,2.0,
Chris Singleton CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.271,0.297,0.365,0.662,11.0,10.0,-0.194,1.28,0.0,-0.194,-0.06%,0.65,-1.1,1.0,0.0,
Mark Johnson C,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.291,0.4,0.455,0.855,21.0,13.0,0.058,2.27,0.115,-0.057,0.02%,1.15,0.1,8.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Sean Lowe P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Alan Embree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Gary Glover P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,6.0,3.0,6.0,11.0,41.0,0.176,0.317,0.324,0.641,168.0,99.0,-0.275,1.73,0.922,-1.194,-0.08%,0.88,-2.0,24.0,8.0,
