0,1,2
1.0,Ichiro Suzuki,RF
2.0,Stan Javier,CF
3.0,Edgar Martinez,DH
4.0,John Olerud,1B
5.0,Bret Boone,2B
6.0,Al Martin,LF
7.0,David Bell,3B
8.0,Dan Wilson,C
9.0,Carlos Guillen,SS
,Aaron Sele,P
