Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3"
t1,0-0,0,---,"4,(2-1) BBCX",O,DET,Alex Sanchez,Derek Lowe,2%,52%,Groundout: 1B unassisted
t1,0-0,1,---,"3,(0-2) CFX",O,DET,Warren Morris,Derek Lowe,2%,54%,Groundout: 2B-1B
t1,0-0,2,---,"3,(1-1) BFX",O,DET,Dmitri Young,Derek Lowe,1%,55%,Groundout: P-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Mike Maroth facing 1-2-3"
b1,0-0,0,---,"4,(2-1) CBBX",O,BOS,Gabe Kapler,Mike Maroth,-2%,53%,Lineout: 3B
b1,0-0,1,---,"2,(0-1) CX",O,BOS,Bill Mueller,Mike Maroth,-2%,51%,Flyball: CF (LF-CF)
b1,0-0,2,---,"1,(0-0) X",O,BOS,Nomar Garciaparra,Mike Maroth,-1%,50%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0."
"Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Derek Lowe facing 4-5-6"
t2,0-0,0,---,"2,(0-1) CX",,DET,Kevin Witt,Derek Lowe,-4%,46%,Single to CF (Ground Ball)
t2,0-0,0,1--,"4,(1-2) CFBC",O,DET,Carlos Pena,Derek Lowe,4%,50%,Strikeout Looking
t2,0-0,1,1--,"2,(0-1) C1X",O,DET,Craig Monroe,Derek Lowe,2%,52%,Groundout: C-1B; Witt to 2B
