Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Robert Person,5.2,4,3,3,3,5,2,4.37,22,109,72,43,10,19,2,12,3,0,51.0,,,0.092,0.96,0.07%,1.16,1.1
"Rheal Cormier, BS (2), L (3-1)",0.2,5,2,2,1,0,0,3.66,8,20,13,9,1,3,2,5,5,0,,1.0,1.0,-0.455,1.22,-0.33%,1.47,-3.4
Jose Santiago,1.0,0,0,0,0,0,0,6.12,2,9,7,4,1,2,1,1,0,0,,2.0,0.0,0.075,0.74,0.05%,0.9,1.5
Eddie Oropesa,0.1,0,0,0,2,0,0,5.14,3,16,7,4,0,3,1,0,0,0,,0.0,0.0,-0.018,0.79,-0.01%,0.94,-0.3
Vicente Padilla,0.1,0,0,0,0,1,0,4.5,1,6,4,1,1,2,0,0,0,0,,2.0,0.0,0.038,1.26,0.03%,1.51,0.6
Team Totals,8.0,9,5,5,6,6,2,5.62,36,160,103,61,13,29,6,18,8,0,51.0,5.0,1.0,-0.268,1.0,-0.19%,1.2,-0.6
