Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jose Macias 3B,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.267,0.313,0.398,0.711,18.0,11.0,-0.077,1.29,0.0,-0.077,0%,0.0,-0.7,1.0,3.0,SH
Damion Easley 2B,3.0,1.0,1.0,2.0,1.0,1.0,4.0,0.251,0.323,0.385,0.707,17.0,10.0,0.157,1.21,0.203,-0.046,0%,0.0,1.1,2.0,1.0,2B
Bobby Higginson LF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.276,0.365,0.439,0.804,12.0,8.0,0.057,1.25,0.121,-0.064,0%,0.0,0.7,2.0,0.0,SB
Randall Simon DH,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.3,0.336,0.414,0.75,12.0,7.0,-0.141,1.44,0.003,-0.143,0%,0.0,-1.0,,,"GDP,IW"
Ryan Jackson PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.246,0.336,0.582,,,,,,,,,,,,
Shane Halter SS,3.0,1.0,2.0,2.0,0.0,0.0,4.0,0.277,0.328,0.458,0.786,19.0,11.0,0.24,1.44,0.257,-0.017,0%,0.0,1.1,0.0,4.0,"HR,SF"
Eric Munson 1B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.2,0.2,0.2,0.4,6.0,4.0,-0.088,1.21,0.013,-0.101,0%,0.0,-0.8,6.0,2.0,CS
Tony Clark PH-1B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.287,0.374,0.481,0.856,7.0,4.0,-0.033,1.13,0.0,-0.033,0%,0.0,-0.5,2.0,0.0,
Wendell Magee CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.212,0.295,0.373,0.668,17.0,11.0,-0.101,0.96,0.0,-0.101,0%,0.0,-1.0,1.0,0.0,
Chris Wakeland RF,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.3,0.3,0.45,0.75,14.0,10.0,0.027,0.84,0.067,-0.041,0%,0.0,0.1,4.0,0.0,
Mike Rivera C,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,15.0,11.0,0.024,1.05,0.082,-0.058,0%,0.0,0.1,7.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Nate Cornejo P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Adam Pettyjohn P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Luis Pineda P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Miller P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Danny Patterson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Anderson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,4.0,8.0,4.0,2.0,6.0,36.0,0.25,0.286,0.375,0.661,137.0,87.0,0.065,1.18,0.746,-0.681,0.00%,0.0,-1.0,27.0,11.0,
