Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Cliff Lee,5.1,7,5,5,3,4,0,3.56,26,101,66,43,4,19,3,16,5,0,35.0,,,-0.215,1.44,-0.18%,1.98,-1.7
"Arthur Rhodes, BS (3)",0.1,2,3,3,1,0,0,1.72,4,18,9,5,1,3,0,3,2,0,,1.0,1.0,-0.242,1.69,-0.20%,2.33,-1.5
"Matt Miller, W (1-0)",2.1,4,0,0,1,1,0,1.46,12,37,25,15,1,9,6,3,3,0,,2.0,2.0,-0.11,0.57,-0.09%,0.79,-0.4
Bob Wickman,1.0,0,0,0,0,0,0,2.7,3,3,3,3,0,0,2,1,1,0,,0.0,0.0,0.021,0.27,0.02%,0.37,0.5
Team Totals,9.0,13,8,8,5,5,0,8.0,45,159,103,66,6,31,11,23,11,0,35.0,3.0,3.0,-0.546,1.15,-0.45%,1.58,-3.1
