Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jason Jennings, W (8-2)",7,3,0,0,0,4,0,4.2,23,94,62,37,11,14,13,6,2,0,75.0,,,0.465,0.98,0.16%,0.55,3.9
"Todd Jones, H (10)",1,2,1,1,2,2,0,3.97,7,25,16,10,1,5,1,2,2,0,,0.0,0.0,0.015,3.71,0.01%,2.09,-0.4
"Jose Jimenez, S (17)",1,0,0,0,0,0,0,2.51,3,11,9,4,2,3,3,0,0,0,,0.0,0.0,0.104,1.32,0.03%,0.74,0.6
Team Totals,9,5,1,1,2,6,0,1.0,33,130,87,51,14,22,17,8,4,0,75.0,0.0,0.0,0.584,1.59,0.20%,0.9,4.0
