Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CLBS",O,NYY,Melky Cabrera,David Wells,-2%,48%,Strikeout Swinging
t1,0-0,1,---,"3,(2-0) BBX",O,NYY,Derek Jeter,David Wells,-2%,46%,Flyball: RF (Deep CF-RF)
t1,0-0,2,---,"2,(0-1) CX",O,NYY,Bobby Abreu,David Wells,-1%,45%,Lineout: LF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",O,BOS,Coco Crisp,Cory Lidle,2%,47%,Groundout: 2B-1B
b1,0-0,1,---,"7,(2-2) CFBBFFC",O,BOS,Mark Loretta,Cory Lidle,2%,49%,Strikeout Looking
b1,0-0,2,---,"1,(0-0) X",,BOS,David Ortiz,Cory Lidle,-1%,48%,Single to 2B (Ground Ball)
b1,0-0,2,1--,"7,(3-2) B*BCFB>F>B",,BOS,Manny Ramirez,Cory Lidle,-2%,46%,Walk; Ortiz to 2B
b1,0-0,2,12-,"4,(1-2) BCSX",O,BOS,Eric Hinske,Cory Lidle,4%,50%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Yankees 0, Red Sox 0."
"Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 4-5-6"
t2,0-0,0,---,"3,(1-1) CBX",O,NYY,Alex Rodriguez,David Wells,-2%,48%,Flyball: RF
t2,0-0,1,---,"2,(0-1) CX",,NYY,Robinson Canó,David Wells,4%,52%,Double to RF (Ground Ball)
t2,0-0,1,-2-,"3,(1-1) BSX",O,NYY,Craig Wilson,David Wells,-4%,48%,Flyball: CF
t2,0-0,2,-2-,"6,(2-2) FF*BFBX",O,NYY,Bernie Williams,David Wells,-3%,45%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 6-7-8"
b2,0-0,0,---,"5,(1-2) BCFFS",O,BOS,Mike Lowell,Cory Lidle,2%,47%,Strikeout Swinging
b2,0-0,1,---,"6,(3-2) BCBFBS",O,BOS,Wily Mo Peña,Cory Lidle,2%,49%,Strikeout Swinging
b2,0-0,2,---,"2,(1-0) BX",O,BOS,Javy Lopez,Cory Lidle,1%,50%,Popfly: P
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1","Top of the 3rd, Yankees Batting, Tied 0-0, Red Sox' David Wells facing 8-9-1"
t3,0-0,0,---,"4,(1-2) FBSC",O,NYY,Sal Fasano,David Wells,-3%,47%,Strikeout Looking
t3,0-0,1,---,"2,(0-1) SX",O,NYY,Nick Green,David Wells,-2%,45%,Groundout: SS-1B
t3,0-0,2,---,"5,(2-2) BBFCX",O,NYY,Melky Cabrera,David Wells,-1%,44%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Yankees' Cory Lidle facing 9-1-2"
b3,0-0,0,---,"3,(0-2) LFS",O,BOS,Alex Cora,Cory Lidle,3%,47%,Strikeout Swinging (C-1B)
