Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Freddy Garcia, W (3-3)",5.2,8,4,4,2,3,1,3.01,27,103,62,31,10,21,7,15,2,0,38.0,,,-0.039,1.17,-0.01%,0.26,-0.8
"Mike Myers, H (4)",1.0,0,0,0,0,3,0,3.77,3,13,9,2,3,4,0,0,0,0,,1.0,0.0,0.149,1.78,0.02%,0.4,0.8
"Shigetoshi Hasegawa, H (3)",1.1,1,0,0,0,1,0,5.32,5,23,13,6,1,6,0,4,1,0,,0.0,0.0,0.182,1.72,0.02%,0.39,0.7
"Eddie Guardado, S (9)",1.0,1,0,0,0,0,0,1.17,4,11,8,4,1,3,0,4,2,0,,0.0,0.0,0.232,3.11,0.03%,0.69,0.6
Team Totals,9.0,10,4,4,2,7,1,4.0,39,150,92,43,15,34,7,23,5,0,38.0,1.0,0.0,0.524,1.48,0.07%,0.33,1.4
