0,1,2
1.0,Brian Roberts,2B
2.0,Bernie Castro,DH
3.0,Melvin Mora,3B
4.0,Miguel Tejada,SS
5.0,Jay Gibbons,RF
6.0,Javy Lopez,C
7.0,B.J. Surhoff,1B
8.0,Eric Byrnes,LF
9.0,Luis Matos,CF
,Erik Bedard,P
