Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Roberto Alomar 2B,3.0,2.0,1.0,0.0,2.0,0.0,5.0,0.259,0.336,0.354,0.69,22.0,11.0,0.051,0.62,0.083,-0.032,0.09%,1.75,0.6,4.0,4.0,"2B,IW"
Carlos Lee LF,4.0,2.0,2.0,3.0,0.0,1.0,4.0,0.294,0.337,0.512,0.849,19.0,13.0,0.218,0.83,0.241,-0.023,0.37%,2.35,2.2,1.0,0.0,"HR,2B"
Aaron Rowand CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.305,0.418,0.723,,,,,,,,,,0.0,0.0,
Armando Rios PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.216,0.25,0.304,0.554,1.0,1.0,-0.013,0.4,0.0,-0.013,-0.02%,1.13,-0.8,,,
Willie Harris CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.234,0.217,0.451,,,,,,,,,,0.0,0.0,
Frank Thomas DH,5.0,0.0,1.0,2.0,0.0,2.0,5.0,0.262,0.387,0.556,0.942,16.0,11.0,-0.039,0.59,0.029,-0.068,-0.07%,1.67,0.6,,,
Magglio Ordonez RF,4.0,0.0,3.0,1.0,1.0,0.0,5.0,0.324,0.388,0.561,0.949,13.0,6.0,0.164,0.58,0.165,-0.002,0.28%,1.65,1.6,0.0,1.0,2·2B
Carl Everett CF-LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.284,0.367,0.514,0.881,11.0,8.0,-0.09,0.94,0.0,-0.09,-0.15%,2.67,-1.4,3.0,0.0,
Brian Daubach 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.226,0.36,0.378,0.738,16.0,11.0,-0.089,0.82,0.0,-0.089,-0.15%,2.32,-1.3,11.0,1.0,
Jose Valentin SS,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.232,0.31,0.45,0.76,22.0,14.0,-0.052,0.56,0.006,-0.058,-0.09%,1.58,-0.3,3.0,5.0,
Joe Crede 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.259,0.306,0.426,0.731,18.0,9.0,-0.058,0.56,0.0,-0.058,-0.10%,1.58,-1.0,0.0,2.0,
Sandy Alomar C,4.0,2.0,2.0,1.0,0.0,1.0,4.0,0.269,0.283,0.418,0.701,11.0,9.0,0.129,0.47,0.149,-0.021,0.22%,1.34,1.5,5.0,0.0,"HR,2B"
,,,,,,,,,,,,,,,,,,,,,,,
Mark Buehrle P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Damaso Marte P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,7.0,10.0,7.0,3.0,7.0,40.0,0.27,0.325,0.568,0.893,149.0,93.0,0.221,0.65,0.673,-0.454,0.37%,1.85,1.8,27.0,15.0,
