Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CCX",O,TOR,Russ Adams,Josh Beckett,2%,52%,Groundout: SS-1B
t1,0-0,1,---,"7,(3-2) BCCBBFB",,TOR,Frank Catalanotto,Josh Beckett,-2%,50%,Walk
t1,0-0,1,1--,"3,(1-1) BSX",,TOR,Vernon Wells,Josh Beckett,-3%,47%,Single to LF (Ground Ball); Catalanotto to 2B
t1,0-0,1,12-,"9,(3-2) CBBCFBFF>B",,TOR,Troy Glaus,Josh Beckett,-6%,41%,Walk; Catalanotto to 3B; Wells to 2B
t1,0-0,1,123,"6,(3-2) BFC*B*BB",R,TOR,Lyle Overbay,Josh Beckett,-8%,33%,Walk; Catalanotto Scores; Wells to 3B; Glaus to 2B
t1,1-0,1,123,"8,(3-2) CBBBCFFX",OO,TOR,Shea Hillenbrand,Josh Beckett,13%,46%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,"1 run, 1 hit, 0 errors, 2 LOB. Blue Jays 1, Red Sox 0.","1 run, 1 hit, 0 errors, 2 LOB. Blue Jays 1, Red Sox 0.","1 run, 1 hit, 0 errors, 2 LOB. Blue Jays 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Josh Towers facing 1-2-3"
b1,0-1,0,---,"3,(1-1) BFX",,BOS,Kevin Youkilis,Josh Towers,4%,49%,Single to CF (Ground Ball)
b1,0-1,0,1--,"4,(1-2) CFBC",O,BOS,Mark Loretta,Josh Towers,-4%,46%,Strikeout Looking
b1,0-1,1,1--,"6,(3-2) BBBCCX",O,BOS,David Ortiz,Josh Towers,-3%,43%,Groundout: 2B-3B/Forceout at 2B
