Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3"
t1,0-0,0,---,"5,(0-2) CCFFX",,BAL,Gene Kingsale,Ramon Martinez,3%,53%,Single to CF (Line Drive to Short CF)
t1,0-0,0,1--,"2,(0-1) CX",O,BAL,Jerry Hairston,Ramon Martinez,-3%,50%,Groundout: 3B-2B/Forceout at 2B
t1,0-0,1,1--,"1,(0-0) X",O,BAL,Delino DeShields,Ramon Martinez,-3%,47%,Flyball: RF
t1,0-0,2,1--,"4,(1-2) CBCC",O,BAL,Cal Ripken Jr.,Ramon Martinez,-2%,45%,Strikeout Looking
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sidney Ponson facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",,BOS,Trot Nixon,Sidney Ponson,-3%,41%,Single to CF (Line Drive to Short CF)
b1,0-0,0,1--,"4,(2-1) FBBX",O,BOS,Darren Lewis,Sidney Ponson,3%,45%,Flyball: RF
b1,0-0,1,1--,"2,(1-0) BX",OO,BOS,Jason Varitek,Sidney Ponson,5%,50%,Ground Ball Double Play: SS-2B-1B
