Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"5,(2-2) CBFBX",O,DET,Curtis Granderson,Curt Schilling,-2%,48%,Groundout: 1B-P
t1,0-0,1,---,"2,(1-0) BX",O,DET,Placido Polanco,Curt Schilling,-2%,46%,Groundout: SS-1B
t1,0-0,2,---,"1,(0-0) X",O,DET,Dmitri Young,Curt Schilling,-1%,45%,Groundout: 1B unassisted
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Jeremy Bonderman facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",O,BOS,Coco Crisp,Jeremy Bonderman,2%,47%,Groundout: 1B unassisted
b1,0-0,1,---,"1,(0-0) X",,BOS,Mark Loretta,Jeremy Bonderman,-2%,45%,Single to LF (Ground Ball)
b1,0-0,1,1--,"1,(0-0) X",O,BOS,David Ortiz,Jeremy Bonderman,3%,48%,Flyball: CF (Deep CF)
b1,0-0,2,1--,"5,(2-2) CBFBS",O,BOS,Manny Ramirez,Jeremy Bonderman,2%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Tigers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Tigers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Tigers 0, Red Sox 0."
"Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6"
t2,0-0,0,---,"3,(1-1) BCX",O,DET,Magglio Ordonez,Curt Schilling,-2%,48%,Flyball: RF (CF-RF)
t2,0-0,1,---,"2,(0-1) CX",O,DET,Carlos Guillen,Curt Schilling,-2%,46%,Groundout: 1B unassisted
t2,0-0,2,---,"3,(0-2) CSS",O,DET,Ivan Rodriguez,Curt Schilling,-1%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0."
