Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Cristian Guzman SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.273,0.307,0.341,0.648,8.0,6.0,-0.076,0.7,0.0,-0.076,-0.07%,1.08,-0.9,0.0,2.0,
Doug Mientkiewicz 1B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.243,0.332,0.345,0.677,9.0,7.0,-0.073,0.92,0.0,-0.073,-0.07%,1.42,-0.7,8.0,0.0,
Michael Cuddyer 1B,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.253,0.313,0.422,0.735,2.0,2.0,0.001,0.01,0.001,0.0,0.00%,0.02,0.4,0.0,0.0,
Lew Ford LF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.31,0.382,0.496,0.878,12.0,8.0,-0.05,0.62,0.0,-0.05,-0.05%,0.96,-0.4,0.0,0.0,
Michael Restovich LF,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.5,1.0,1.0,0.002,0.05,0.002,0.0,0.00%,0.08,0.9,0.0,0.0,
Corey Koskie 3B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.247,0.335,0.484,0.818,13.0,9.0,-0.076,0.94,0.0,-0.076,-0.07%,1.46,-0.7,0.0,2.0,
Alex Prieto 3B,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.306,0.375,0.681,4.0,3.0,-0.002,0.09,0.0,-0.002,-0.00%,0.14,-0.3,0.0,0.0,SF
Torii Hunter CF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.264,0.326,0.477,0.803,18.0,14.0,-0.03,0.95,0.027,-0.057,-0.03%,1.46,-0.2,3.0,0.0,
Jose Offerman PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.218,0.358,0.386,0.744,4.0,0.0,0.001,0.04,0.001,0.0,0.00%,0.06,0.4,,,
Jacque Jones RF,4.0,1.0,2.0,0.0,0.0,2.0,4.0,0.258,0.312,0.457,0.769,18.0,13.0,-0.012,0.68,0.036,-0.047,-0.01%,1.05,0.5,7.0,0.0,
Matt LeCroy DH,4.0,0.0,2.0,1.0,0.0,1.0,4.0,0.294,0.357,0.51,0.867,20.0,13.0,0.096,0.65,0.126,-0.03,0.09%,1.0,-0.2,,,2B
Joe Mauer C,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.269,0.361,0.519,0.88,16.0,9.0,-0.077,0.69,0.001,-0.078,-0.07%,1.07,-1.2,3.0,0.0,
Luis Rivas 2B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.293,0.321,0.467,0.787,14.0,10.0,-0.067,0.78,0.0,-0.067,-0.06%,1.21,-0.9,3.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kyle Lohse P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Aaron Fultz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Roa P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Guerrier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,2.0,7.0,2.0,2.0,6.0,35.0,0.219,0.257,0.25,0.507,139.0,95.0,-0.363,0.68,0.194,-0.556,-0.34%,1.05,-3.4,24.0,5.0,
