Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Brett Myers, L (5-5)",6.2,8,8,8,4,4,1,4.93,31,104,66,41,5,20,9,14,4,0,26.0,,,-0.361,0.95,-0.29%,1.28,-4.2
Geoff Geary,0.1,0,0,0,0,0,0,6.28,1,3,2,2,0,0,0,1,0,0,,1.0,0.0,0.003,0.13,0.00%,0.18,0.4
Billy Wagner,1.0,4,4,4,0,1,1,4.7,7,20,13,9,2,2,2,4,1,0,,0.0,0.0,-0.006,0.02,-0.01%,0.03,-3.4
Team Totals,8.0,12,12,12,4,5,2,13.5,39,127,81,52,7,22,11,19,5,0,26.0,1.0,0.0,-0.364,0.74,-0.29%,1.0,-7.2
