Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3"
t1,0-0,0,---,"5,(1-2) FCBFX",,SEA,Ichiro Suzuki,David Cone,-3%,47%,Single to CF (Line Drive)
t1,0-0,0,1--,"4,(2-1) BBCB",O,SEA,Mark McLemore,David Cone,6%,52%,Suzuki Caught Stealing 2B (C-SS)
t1,0-0,1,---,"5,(3-1) BBCBB",,SEA,Mark McLemore,David Cone,-2%,50%,Walk
t1,0-0,1,1--,"1,(0-0) B",O,SEA,Edgar Martinez,David Cone,4%,54%,McLemore Caught Stealing 2B (C-2B)
t1,0-0,2,---,"7,(3-2) BBCFBFX",O,SEA,Edgar Martinez,David Cone,1%,55%,Flyball: LF
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Mariners 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Aaron Sele facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",O,BOS,Trot Nixon,Aaron Sele,-2%,53%,Groundout: 2B-1B
b1,0-0,1,---,"5,(3-1) BBBCX",O,BOS,Nomar Garciaparra,Aaron Sele,-2%,51%,Lineout: LF
