Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shane Halter CF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.286,0.314,0.429,0.742,19.0,12.0,-0.073,0.88,0.028,-0.102,-0.01%,0.22,-0.8,3.0,0.0,SB
Jose Macias 2B,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.323,0.364,0.419,0.783,12.0,10.0,-0.023,0.85,0.036,-0.059,-0.00%,0.21,-0.3,3.0,4.0,
Gregg Jefferies 1B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.261,0.323,0.342,0.665,14.0,10.0,-0.13,1.12,0.0,-0.13,-0.02%,0.28,-1.2,8.0,1.0,
Juan Gonzalez RF,4.0,2.0,2.0,1.0,0.0,0.0,4.0,0.246,0.31,0.508,0.818,17.0,11.0,0.114,0.96,0.167,-0.054,0.02%,0.24,0.7,4.0,0.0,"HR,2B"
Dean Palmer 3B,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.259,0.347,0.472,0.819,16.0,11.0,-0.007,0.98,0.04,-0.047,-0.00%,0.24,-0.1,0.0,1.0,
Bobby Higginson LF,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.234,0.314,0.395,0.709,16.0,10.0,0.059,1.14,0.127,-0.069,0.01%,0.28,0.5,2.0,1.0,2B
Gabe Alvarez DH,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.667,0.0,0.667,16.0,8.0,-0.011,1.27,0.051,-0.062,-0.00%,0.32,-0.0,,,CS
Rich Becker PH-DH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.221,0.361,0.353,0.714,2.0,1.0,0.022,1.03,0.022,0.0,0.00%,0.26,0.2,,,
Robert Fick C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.237,0.318,0.288,0.606,16.0,11.0,-0.196,1.84,0.0,-0.196,-0.03%,0.46,-2.0,1.0,0.0,
Brad Ausmus C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.362,0.357,0.718,,,,,,,,,,3.0,0.0,
Deivi Cruz SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.279,0.301,0.411,0.712,19.0,13.0,-0.052,0.85,0.024,-0.077,-0.01%,0.21,-0.5,2.0,3.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Dave Mlicki P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Allen McDill P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Danny Patterson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Doug Brocail P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Todd Jones P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,2.0,9.0,2.0,3.0,6.0,38.0,0.257,0.316,0.4,0.716,147.0,97.0,-0.297,1.06,0.495,-0.796,-0.04%,0.27,-3.5,27.0,11.0,
