Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3"
t1,0-0,0,---,"4,(2-1) BCBX",O,LAA,Maicer Izturis,Jon Lester,-2%,48%,Flyball: CF
t1,0-0,1,---,"3,(1-1) BSX",O,LAA,Howie Kendrick,Jon Lester,-2%,46%,Groundout: P-1B
t1,0-0,2,---,"4,(1-2) BCFX",O,LAA,Orlando Cabrera,Jon Lester,-1%,45%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Kelvim Escobar facing 1-2-3"
b1,0-0,0,---,"6,(3-2) CBSBBT",O,BOS,Kevin Youkilis,Kelvim Escobar,2%,47%,Strikeout Swinging
b1,0-0,1,---,"5,(1-2) BSFFS",O,BOS,Mark Loretta,Kelvim Escobar,2%,49%,Strikeout Swinging
b1,0-0,2,---,"7,(3-2) BBBCFFB",,BOS,David Ortiz,Kelvim Escobar,-1%,48%,Walk
b1,0-0,2,1--,"4,(1-2) FSBS",O,BOS,Manny Ramirez,Kelvim Escobar,2%,50%,Strikeout Swinging
