Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,10,R,H,E
via Sports Logos.net About logos,New York Yankees,0,0,1,0,0,0,0,0,0,1,2,8,0
via Sports Logos.net About logos,Boston Red Sox,0,0,0,0,1,0,0,0,0,2,3,8,0
WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1),WP: Derek Lowe (1-2) • LP: Mariano Rivera (0-1)
Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs
