Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brian Roberts 2B,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.37,0.452,0.65,1.102,14.0,10.0,0.027,0.56,0.057,-0.031,0.03%,0.9,-0.4,0.0,4.0,2B
Melvin Mora 3B,4.0,0.0,2.0,1.0,0.0,1.0,5.0,0.304,0.35,0.51,0.86,21.0,12.0,0.023,0.63,0.043,-0.021,0.02%,1.02,0.1,2.0,1.0,SH
Miguel Tejada SS,5.0,1.0,3.0,1.0,0.0,0.0,5.0,0.322,0.364,0.595,0.959,16.0,12.0,0.123,0.42,0.126,-0.003,0.12%,0.68,0.7,0.0,2.0,3B
Sammy Sosa RF,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.252,0.31,0.405,0.715,26.0,13.0,-0.007,0.38,0.031,-0.038,-0.01%,0.62,-0.7,1.0,0.0,
Rafael Palmeiro 1B,4.0,1.0,1.0,1.0,0.0,0.0,5.0,0.277,0.363,0.453,0.815,13.0,10.0,0.007,0.58,0.048,-0.04,0.01%,0.94,0.1,11.0,1.0,HBP
B.J. Surhoff LF,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.292,0.306,0.448,0.754,10.0,7.0,0.005,0.62,0.051,-0.046,0.01%,1.0,-0.7,3.0,0.0,"2B,GDP"
Jay Gibbons DH,3.0,3.0,2.0,0.0,1.0,0.0,4.0,0.269,0.32,0.538,0.858,17.0,9.0,0.059,0.45,0.06,-0.001,0.06%,0.72,1.1,,,"2·2B,IW"
Sal Fasano C,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.222,0.3,0.556,0.856,16.0,10.0,-0.082,0.66,0.002,-0.084,-0.08%,1.06,-1.3,5.0,0.0,
David Newhan CF,3.0,1.0,2.0,5.0,1.0,0.0,4.0,0.194,0.239,0.371,0.61,19.0,9.0,0.171,0.75,0.173,-0.002,0.17%,1.21,4.1,4.0,0.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo Lopez P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Steve Kline P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,8.0,14.0,8.0,3.0,6.0,41.0,0.389,0.45,0.639,1.089,152.0,92.0,0.326,0.56,0.591,-0.266,0.32%,0.9,3.1,27.0,8.0,
