Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ichiro Suzuki RF,6.0,1.0,1.0,0.0,0.0,0.0,6.0,0.342,0.363,0.461,0.824,24.0,16.0,-0.028,0.8,0.068,-0.095,-0.01%,0.75,-0.6,1.0,0.0,3·SB
Stan Javier CF-LF,5.0,2.0,3.0,0.0,1.0,0.0,6.0,0.275,0.383,0.4,0.783,19.0,11.0,0.081,0.77,0.115,-0.034,0.04%,0.72,0.8,2.0,0.0,SB
Edgar Martinez DH,5.0,0.0,0.0,0.0,1.0,0.0,6.0,0.281,0.443,0.482,0.925,24.0,11.0,-0.152,1.05,0.004,-0.155,-0.09%,0.99,-1.7,,,
John Olerud 1B,4.0,2.0,1.0,1.0,1.0,0.0,6.0,0.328,0.425,0.496,0.92,19.0,10.0,0.29,0.98,0.344,-0.054,0.16%,0.93,0.4,5.0,1.0,"2B,HBP,GDP"
Bret Boone 2B,4.0,3.0,2.0,2.0,0.0,0.0,5.0,0.315,0.35,0.465,0.815,14.0,10.0,0.209,1.24,0.209,0.0,0.12%,1.17,2.5,3.0,2.0,HBP
Al Martin LF,5.0,1.0,2.0,2.0,0.0,0.0,5.0,0.156,0.289,0.234,0.524,8.0,5.0,0.128,1.48,0.214,-0.086,0.07%,1.39,1.1,3.0,0.0,
Charles Gipson CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,,,,,,,,,,0.0,0.0,
David Bell 3B,5.0,1.0,3.0,4.0,0.0,0.0,5.0,0.198,0.252,0.307,0.559,11.0,9.0,0.23,1.23,0.3,-0.07,0.13%,1.16,2.9,1.0,0.0,2·2B
Dan Wilson C,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.231,0.286,0.308,0.593,20.0,11.0,-0.031,0.68,0.038,-0.069,-0.02%,0.64,0.0,10.0,0.0,2B
Carlos Guillen SS,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.183,0.27,0.266,0.537,24.0,14.0,-0.062,0.64,0.015,-0.077,-0.03%,0.61,-0.5,1.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Aaron Sele P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Arthur Rhodes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jeff Nelson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Paniagua P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kazuhiro Sasaki P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,43.0,10.0,14.0,10.0,4.0,2.0,49.0,0.326,0.408,0.419,0.827,163.0,97.0,0.665,0.96,1.307,-0.64,0.38%,0.91,5.0,27.0,7.0,
