Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"4,(1-2) BFCX",O,ANA,David Eckstein,Pedro Martinez,2%,52%,Groundout: 2B-1B
t1,0-0,1,---,"1,(0-0) X",O,ANA,Darin Erstad,Pedro Martinez,2%,54%,Groundout: 1B-P
t1,0-0,2,---,"9,(3-2) CBFBBFFFS",O,ANA,Tim Salmon,Pedro Martinez,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3"
b1,0-0,0,---,"3,(1-1) BCX",O,BOS,Johnny Damon,Aaron Sele,-2%,53%,Flyball: CF (Deep CF)
b1,0-0,1,---,"1,(0-0) X",,BOS,Bill Mueller,Aaron Sele,2%,55%,Single to RF (Line Drive to Deep 2B-1B)
b1,0-0,1,1--,"2,(0-1) CX",O,BOS,Nomar Garciaparra,Aaron Sele,-3%,52%,Flyball: RF (Short RF)
b1,0-0,2,1--,"1,(0-0) X",O,BOS,Manny Ramirez,Aaron Sele,-2%,50%,Flyball: RF (Deep CF-RF)
