Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ichiro Suzuki CF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.222,0.263,0.333,0.596,21.0,13.0,-0.099,0.77,0.0,-0.099,-0.06%,0.79,-1.5,1.0,0.0,
Adrián Beltré 3B,4.0,1.0,1.0,1.0,1.0,0.0,5.0,0.118,0.2,0.176,0.376,15.0,8.0,0.115,0.58,0.149,-0.034,0.07%,0.59,1.4,1.0,3.0,2B
Jose Vidro DH,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.15,0.19,0.15,0.34,13.0,10.0,0.029,0.63,0.09,-0.062,0.02%,0.65,-0.5,,,GDP
Raul Ibanez LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.167,0.2,0.167,0.367,17.0,10.0,-0.073,0.64,0.0,-0.073,-0.04%,0.66,-1.1,2.0,0.0,
Richie Sexson 1B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.176,0.176,0.588,0.765,12.0,10.0,-0.063,0.6,0.0,-0.063,-0.04%,0.61,-0.9,14.0,1.0,
Jose Guillen RF,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0.267,0.353,0.333,0.686,13.0,6.0,0.034,0.41,0.044,-0.01,0.02%,0.42,0.4,0.0,0.0,HBP
Jason Ellison RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,0.0,0.0,
Kenji Johjima C,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.286,0.375,0.5,0.875,13.0,6.0,0.077,0.67,0.103,-0.026,0.05%,0.69,1.1,6.0,0.0,2·2B
Yuniesky Betancourt SS,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.133,0.125,0.4,0.525,11.0,7.0,-0.07,0.94,0.0,-0.07,-0.04%,0.96,-1.2,1.0,7.0,SF
Jose Lopez 2B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.188,0.188,0.188,0.375,13.0,11.0,0.006,0.61,0.043,-0.037,0.00%,0.62,0.1,2.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Félix Hernández P,,,,,,,,,,,,,,,,,,,,,0.0,3.0,
Team Totals,35.0,3.0,9.0,3.0,2.0,4.0,39.0,0.257,0.308,0.343,0.651,128.0,81.0,-0.044,0.65,0.429,-0.474,-0.03%,0.67,-2.3,27.0,18.0,
