Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Mike Hampton, L (3-8)",5,10,7,5,2,2,0,6.72,30,96,61,44,7,10,13,13,8,0,23.0,,,-0.498,1.49,-0.19%,0.94,-4.2
Justin Speier,2,1,0,0,0,2,0,3.52,7,35,23,16,5,2,1,4,0,0,,0.0,0.0,0.061,0.54,0.02%,0.34,1.1
Dennys Reyes,1,0,0,0,0,1,0,3.51,3,10,6,3,2,1,1,1,1,0,,0.0,0.0,0.017,0.21,0.01%,0.13,0.6
Team Totals,8,11,7,5,2,5,0,5.62,40,141,90,63,14,13,15,18,9,0,23.0,0.0,0.0,-0.42,1.23,-0.16%,0.78,-2.5
